date,Trust_Score,Stringency_Diff,Death_Diff,Newcase_Diff
2022-02-23,-0.8648237385547504,-0.00999999999999801,-0.10057510000000014,-20.14224999999999
2022-02-24,-1.2729820548968098,0.0,-0.02723909999999985,-27.896999999999935
2022-02-25,-0.6607445803837205,0.0,-0.029334399999999983,-31.630899999999997
2022-02-26,-0.6136493900365599,0.0,0.006285899999999955,-29.512500000000045
2022-02-27,0.7678095268134874,0.0,-0.016762500000000014,-11.323099999999954
2022-03-07,-0.1711404088080028,-5.900000000000002,-0.10686109999999993,82.30399999999997
2022-03-08,-0.1817832907986508,0.0,-0.05028750000000004,37.015840000000026
2022-03-09,-0.2385118393402108,0.0,0.03771569999999991,50.017259999999965
2022-03-10,-0.4787280339068562,0.0,0.027239000000000013,53.0471
2022-03-11,-0.5263509884174327,0.0,-0.08381250000000007,57.311000000000035
2022-03-12,-0.354625843127176,0.0,0.018857800000000147,56.04759999999999
2022-03-14,-0.0485071058706314,0.0,0.06285940000000001,102.54679999999996
2022-03-21,-0.1256393861242489,-2.7799999999999976,0.4043957,263.5487999999999
2022-03-22,-0.0916776970221954,0.0,0.13200499999999993,11.136600000000044
2022-03-23,-0.1642055262510577,0.0,0.04609679999999994,19.80490000000009
2022-03-24,-0.1082375911889815,0.0,0.09428930000000024,11.287399999999934
2022-03-25,-0.3721183423989785,0.0,0.02514379999999994,5.100100000000111
2022-03-26,-0.5382970854811028,0.0,0.06285939999999979,0.1088999999999487
2022-03-27,1.175967843155547,0.0,0.023048300000000133,-5.982099999999946
2022-03-28,-0.0485071058706314,0.0,-0.006285899999999955,-12.490200000000186
2022-03-29,-2.497457003922988,0.0,-0.03142939999999994,-26.64819999999986
