date,Newcase_Raw
2021-06-04,60.755753
2021-06-05,66.01709
2021-06-06,70.77765
2021-06-07,74.40464
2021-06-08,79.37054
2021-06-09,87.85446
2021-06-10,93.01942
2021-06-11,97.29805
2021-06-12,101.038185
2021-06-13,104.72175
2021-06-14,107.97578
2021-06-15,111.330376
2021-06-16,116.392654
2021-06-17,122.47745
2021-06-18,128.43233
2021-06-19,134.85028
2021-06-20,140.50974
2021-06-21,145.0419
2021-06-22,151.22726
2021-06-23,163.686
2021-06-24,177.51927
2021-06-25,192.81299
2021-06-26,208.75414
2021-06-27,225.20027
2021-06-28,241.65688
2021-06-29,259.28894
2021-06-30,284.6632
2021-07-01,307.28632
2021-07-02,329.438
2021-07-03,350.55878
2021-07-04,367.6775
2021-07-05,383.8303
2021-07-06,397.80185
2021-07-07,411.4235
2021-07-08,427.89474
2021-07-09,448.16483
2021-07-10,459.11496
2021-07-11,472.66116
2021-07-12,481.81558
2021-07-13,492.9899
2021-07-14,513.0882
2021-07-15,537.4923
2021-07-16,571.67316
2021-07-17,630.3001
2021-07-18,677.36084
2021-07-19,698.5173
2021-07-20,710.41656
2021-07-21,717.5679
2021-07-22,701.1595
2021-07-23,660.58997
2021-07-24,596.2177
2021-07-25,538.7076
2021-07-26,505.9704
2021-07-27,476.64645
2021-07-28,439.0502
2021-07-29,417.48105
2021-07-30,406.3528
2021-07-31,400.38956
2021-08-01,393.96112
2021-08-02,389.17963
2021-08-03,386.66104
2021-08-04,386.3656
2021-08-05,388.23254
2021-08-06,392.6348
2021-08-07,399.39847
2021-08-08,406.2837
2021-08-09,410.41144
2021-08-10,414.39673
2021-08-11,419.26205
2021-08-12,421.45166
2021-08-13,423.5721
2021-08-14,423.71042
2021-08-15,425.67792
2021-08-16,430.9518
2021-08-17,436.0644
2021-08-18,446.00665
2021-08-19,459.42087
2021-08-20,470.71252
2021-08-21,480.71765
2021-08-22,487.54208
2021-08-23,494.8317
2021-08-24,501.9893
2021-08-25,507.87292
2021-08-26,507.37424
2021-08-27,507.45386
2021-08-28,509.78384
2021-08-29,512.9562
2021-08-30,510.99704
2021-08-31,505.53455
2021-09-01,495.1816
2021-09-02,510.95932
2021-09-03,520.92255
2021-09-04,530.80194
2021-09-05,541.0439
2021-09-06,549.86304
2021-09-07,561.7372
2021-09-08,583.01514
2021-09-09,569.2007
2021-09-10,553.1024
2021-09-11,535.59814
2021-09-12,515.8058
2021-09-13,498.46286
2021-09-14,482.23886
2021-09-15,460.71786
2021-09-16,445.66513
2021-09-17,434.2771
2021-09-18,425.34265
2021-09-19,425.9545
2021-09-20,432.47513
2021-09-21,447.1926
2021-09-22,459.995
2021-09-23,475.52756
2021-09-24,488.81604
2021-09-25,501.68338
2021-09-26,507.19196
2021-09-27,511.21915
2021-09-28,513.3124
2021-09-29,515.0326
2021-09-30,510.2134
2021-10-01,506.19247
2021-10-02,499.389
2021-10-03,492.9983
2021-10-04,488.28174
2021-10-05,488.23145
2021-10-06,492.72382
2021-10-07,498.4461
2021-10-08,507.72208
2021-10-09,520.0027
2021-10-10,533.7354
2021-10-11,546.2863
2021-10-12,555.4198
2021-10-13,569.1881
2021-10-14,588.134
2021-10-15,605.9672
2021-10-16,622.63336
2021-10-17,639.2869
2021-10-18,650.962
2021-10-19,666.32904
2021-10-20,681.9161
2021-10-21,690.73315
2021-10-22,698.87555
2021-10-23,696.3088
2021-10-24,690.2408
2021-10-25,684.4263
2021-10-26,667.6889
2021-10-27,646.15533
2021-10-28,624.3536
2021-10-29,606.30035
2021-10-30,598.3298
2021-10-31,597.4644
2021-11-01,594.2502
2021-11-02,592.25964
2021-11-03,587.321
2021-11-04,578.7197
2021-11-05,563.9289
2021-11-06,547.7363
2021-11-07,526.9235
2021-11-08,514.073
2021-11-09,505.214
2021-11-10,503.1543
2021-11-11,512.01117
2021-11-12,526.5862
2021-11-13,541.95953
2021-11-14,557.55914
2021-11-15,568.9765
2021-11-16,579.33997
2021-11-17,593.63416
2021-11-18,602.401
2021-11-19,608.58844
2021-11-20,615.0064
2021-11-21,618.86804
2021-11-22,624.0016
2021-11-23,627.6013
2021-11-24,627.1508
2021-11-25,630.8533
2021-11-26,632.69086
2021-11-27,631.35614
2021-11-28,630.77783
2021-11-29,626.52014
2021-11-30,631.66626
2021-12-01,643.3078
2021-12-02,659.0185
2021-12-03,675.8816
2021-12-04,690.32666
2021-12-05,703.6047
2021-12-06,715.0891
2021-12-07,717.9073
2021-12-08,725.0419
2021-12-09,726.2215
2021-12-10,734.61743
2021-12-11,748.6058
2021-12-12,762.9063
2021-12-13,783.46136
2021-12-14,808.8293
2021-12-15,866.3981
2021-12-16,963.8931
2021-12-17,1076.7803
2021-12-18,1179.5764
2021-12-19,1270.5236
2021-12-20,1354.9418
2021-12-21,1430.3207
2021-12-22,1528.3751
2021-12-23,1627.9131
2021-12-24,1730.2839
2021-12-25,1844.642
2021-12-26,1931.3273
2021-12-27,1892.5221
2021-12-28,1949.4182
2021-12-29,2077.3267
2021-12-30,2207.605
2021-12-31,2440.6836
2022-01-01,2599.808
2022-01-02,2707.2957
2022-01-03,2807.6865
2022-01-04,2943.423
2022-01-05,3016.5286
2022-01-06,3148.9065
2022-01-07,3042.8333
2022-01-08,2909.5796
2022-01-09,2766.5115
2022-01-10,2714.841
2022-01-11,2536.1567
2022-01-12,2333.0327
2022-01-13,1996.94
2022-01-14,1747.6918
2022-01-15,1587.2577
2022-01-16,1516.0966
2022-01-17,1483.2736
2022-01-18,1488.1074
2022-01-19,1485.0797
2022-01-20,1492.648
2022-01-21,1510.5441
2022-01-22,1518.7408
2022-01-23,1530.066
2022-01-24,1537.9927
2022-01-25,1546.9354
2022-01-26,1538.2399
2022-01-27,1526.3909
2022-01-28,1519.9122
2022-01-29,1511.2732
2022-01-30,1495.1309
2022-01-31,1477.9053
2022-02-01,1447.1818
2022-02-02,1400.429
2022-02-03,1360.0879
2022-02-04,1317.6577
2022-02-05,1276.6797
2022-02-06,1233.1768
2022-02-07,1188.7413
2022-02-08,1131.8535
2022-02-09,1071.9946
2022-02-10,1021.1036
2022-02-11,970.6505
2022-02-12,919.6275
2022-02-13,880.43463
2022-02-14,849.47424
2022-02-15,810.0886
2022-02-16,764.54065
2022-02-17,728.58716
2022-02-18,701.83624
2022-02-19,685.96
2022-02-20,662.24524
2022-02-21,656.20654
2022-02-22,647.75195
2022-02-23,627.6097
2022-02-24,599.7127
2022-02-25,568.0818
2022-02-26,538.5693
2022-02-27,527.2462
2022-02-28,507.2192
2022-03-01,493.89297
2022-03-02,492.88095
2022-03-03,504.6294
2022-03-04,524.9602
2022-03-05,552.47174
2022-03-06,580.9072
2022-03-07,609.5502
2022-03-08,646.56604
2022-03-09,696.5833
2022-03-10,749.6304
2022-03-11,806.9414
2022-03-12,862.989
2022-03-13,916.6752
2022-03-14,965.5358
2022-03-15,1021.508
2022-03-16,1087.1207
2022-03-17,1136.5618
2022-03-18,1174.7384
2022-03-19,1200.6008
2022-03-20,1217.8977
2022-03-21,1229.0846
2022-03-22,1240.2212
2022-03-23,1260.0261
2022-03-24,1271.3135
2022-03-25,1276.4136
2022-03-26,1276.5225
2022-03-27,1270.5404
2022-03-28,1258.0502
2022-03-29,1231.402
2022-03-30,1196.978
2022-03-31,1157.232
2022-04-01,1114.1901
2022-04-02,1055.2823
2022-04-03,1002.96655
2022-04-04,952.9639
2022-04-05,898.1568
2022-04-06,816.1671
2022-04-07,751.16
2022-04-08,690.62
2022-04-09,656.92316
2022-04-10,626.5956
2022-04-11,606.25635
2022-04-12,582.73224
2022-04-13,548.4613
2022-04-14,516.3401
2022-04-15,488.9648
2022-04-16,463.67435
2022-04-17,439.84854
2022-04-18,423.16983
2022-04-19,400.52365
2022-04-20,375.06976
2022-04-21,358.30936
2022-04-22,336.87845
2022-04-23,319.74927
2022-04-24,307.35757
2022-04-25,293.28754
2022-04-26,281.91208
2022-04-27,264.91068
2022-04-28,241.418
2022-04-29,223.81317
2022-04-30,209.4477
2022-05-01,197.52325
2022-05-02,187.3484
2022-05-03,175.44492
2022-05-04,164.54509
2022-05-05,161.9427
2022-05-06,159.04489
2022-05-07,156.13869
2022-05-08,153.92184
2022-05-09,152.16806
2022-05-10,152.22673
2022-05-11,149.70187
2022-05-12,142.2216
2022-05-13,136.0467
2022-05-14,130.6429
2022-05-15,126.42712
2022-05-16,123.49996
2022-05-17,121.21816
2022-05-18,118.52569
2022-05-19,115.46233
2022-05-20,113.18473
2022-05-21,111.46238
2022-05-22,109.11353
2022-05-23,106.80659
