Entity,Code,Day,New cases (per 1M),Hospital admissions (per 1M),Patients in ICU (per 1M),New deaths (per 1M)
United Kingdom,GBR,2020-01-09,0,,,0
United Kingdom,GBR,2020-01-10,0,,,0
United Kingdom,GBR,2020-01-11,0,,,0
United Kingdom,GBR,2020-01-12,0,,,0
United Kingdom,GBR,2020-01-13,0,,,0
United Kingdom,GBR,2020-01-14,0,,,0
United Kingdom,GBR,2020-01-15,0,,,0
United Kingdom,GBR,2020-01-16,0,,,0
United Kingdom,GBR,2020-01-17,0,,,0
United Kingdom,GBR,2020-01-18,0,,,0
United Kingdom,GBR,2020-01-19,0,,,0
United Kingdom,GBR,2020-01-20,0,,,0
United Kingdom,GBR,2020-01-21,0,,,0
United Kingdom,GBR,2020-01-22,0,,,0
United Kingdom,GBR,2020-01-23,0,,,0
United Kingdom,GBR,2020-01-24,0,,,0
United Kingdom,GBR,2020-01-25,0,,,0
United Kingdom,GBR,2020-01-26,0,,,0
United Kingdom,GBR,2020-01-27,0,,,0
United Kingdom,GBR,2020-01-28,0,,,0
United Kingdom,GBR,2020-01-29,0,,,0
United Kingdom,GBR,2020-01-30,0,,,0
United Kingdom,GBR,2020-01-31,0,,,0
United Kingdom,GBR,2020-02-01,0.002095315,,,0.002095315
United Kingdom,GBR,2020-02-02,0.002095315,,,0.002095315
United Kingdom,GBR,2020-02-03,0.002095315,,,0.002095315
United Kingdom,GBR,2020-02-04,0.00419063,,,0.00419063
United Kingdom,GBR,2020-02-05,0.0419063,,,0.00419063
United Kingdom,GBR,2020-02-06,0.0419063,,,0.00419063
United Kingdom,GBR,2020-02-07,0.044001617,,,0.00419063
United Kingdom,GBR,2020-02-08,0.0419063,,,0.002095315
United Kingdom,GBR,2020-02-09,0.0419063,,,0.002095315
United Kingdom,GBR,2020-02-10,0.048192244,,,0.002095315
United Kingdom,GBR,2020-02-11,0.048192244,,,0
United Kingdom,GBR,2020-02-12,0.01257189,,,0
United Kingdom,GBR,2020-02-13,0.02095315,,,0
United Kingdom,GBR,2020-02-14,0.02095315,,,0
United Kingdom,GBR,2020-02-15,0.023048466,,,0
United Kingdom,GBR,2020-02-16,0.023048466,,,0
United Kingdom,GBR,2020-02-17,0.01676252,,,0
United Kingdom,GBR,2020-02-18,0.0146672055,,,0
United Kingdom,GBR,2020-02-19,0.0146672055,,,0
United Kingdom,GBR,2020-02-20,0.006285945,,,0
United Kingdom,GBR,2020-02-21,0.00419063,,,0
United Kingdom,GBR,2020-02-22,0.002095315,,,0
United Kingdom,GBR,2020-02-23,0.006285945,,,0
United Kingdom,GBR,2020-02-24,0.006285945,,,0.002095315
United Kingdom,GBR,2020-02-25,0.018857835,,,0.002095315
United Kingdom,GBR,2020-02-26,0.02095315,,,0.002095315
United Kingdom,GBR,2020-02-27,0.027239095,,,0.002095315
United Kingdom,GBR,2020-02-28,0.031429727,,,0.002095315
United Kingdom,GBR,2020-02-29,0.048192244,,,0.002095315
United Kingdom,GBR,2020-03-01,0.0691454,,,0.002095315
United Kingdom,GBR,2020-03-02,0.07752666,,,0
United Kingdom,GBR,2020-03-03,0.10686107,,,0
United Kingdom,GBR,2020-03-04,0.18857835,,,0.002095315
United Kingdom,GBR,2020-03-05,0.30382067,,,0.002095315
United Kingdom,GBR,2020-03-06,0.4169677,,,0.00419063
United Kingdom,GBR,2020-03-07,0.5028756,,,0.00838126
United Kingdom,GBR,2020-03-08,0.651643,,,0.01257189
United Kingdom,GBR,2020-03-09,0.7857431,,,0.01257189
United Kingdom,GBR,2020-03-10,0.8590792,,,0.01676252
United Kingdom,GBR,2020-03-11,1.0832778,,,0.02514378
United Kingdom,GBR,2020-03-12,1.5170081,,,0.031429727
United Kingdom,GBR,2020-03-13,2.2440825,,,0.044001617
United Kingdom,GBR,2020-03-14,3.1555445,,,0.06705008
United Kingdom,GBR,2020-03-15,3.9831939,,,0.09638449
United Kingdom,GBR,2020-03-16,4.5782633,,,0.1403861
United Kingdom,GBR,2020-03-17,5.387055,,,0.19905493
United Kingdom,GBR,2020-03-18,6.338328,,,0.2933441
United Kingdom,GBR,2020-03-19,7.4237013,,,0.40858644
United Kingdom,GBR,2020-03-20,8.641079,,,0.5468772
United Kingdom,GBR,2020-03-21,9.806074,,,0.685168
United Kingdom,GBR,2020-03-22,11.429943,,,0.89889014
United Kingdom,GBR,2020-03-23,13.17115,,,1.1545186
United Kingdom,GBR,2020-03-24,15.09884,,,1.4751018
United Kingdom,GBR,2020-03-25,18.633636,,,1.801971
United Kingdom,GBR,2020-03-26,21.92328,,,2.2315104
United Kingdom,GBR,2020-03-27,25.447601,,,2.7846737
United Kingdom,GBR,2020-03-28,29.636135,,,3.4782228
United Kingdom,GBR,2020-03-29,33.621426,,,4.2011065
United Kingdom,GBR,2020-03-30,36.95507,,,4.9826593
United Kingdom,GBR,2020-03-31,40.007946,,,5.824976
United Kingdom,GBR,2020-04-01,44.001614,,,6.8810143
United Kingdom,GBR,2020-04-02,48.42273,,26.856,8.062772
United Kingdom,GBR,2020-04-03,53.084805,,31.403,9.288531
United Kingdom,GBR,2020-04-04,56.824944,,34.203,10.537339
United Kingdom,GBR,2020-04-05,60.38279,,36.573,11.779861
United Kingdom,GBR,2020-04-06,62.901356,,39.165,13.09991
United Kingdom,GBR,2020-04-07,64.4477,320.683,42.424,14.428339
United Kingdom,GBR,2020-04-08,66.70645,312.048,43.95,15.387994
United Kingdom,GBR,2020-04-09,68.8311,302.671,43.89,16.362314
United Kingdom,GBR,2020-04-10,69.3654,295.916,47.816,17.4875
United Kingdom,GBR,2020-04-11,69.47227,284.955,48.497,18.252289
United Kingdom,GBR,2020-04-12,68.37013,272.645,48.897,18.803356
United Kingdom,GBR,2020-04-13,67.55086,259.832,48.542,19.255945
United Kingdom,GBR,2020-04-14,67.44819,244.234,47.905,19.58491
United Kingdom,GBR,2020-04-15,65.20621,228.281,47.816,19.714819
United Kingdom,GBR,2020-04-16,62.813354,219.008,47.727,19.631006
United Kingdom,GBR,2020-04-17,62.65411,211.676,46.838,19.245468
United Kingdom,GBR,2020-04-18,63.527855,203.721,48.097,19.138607
United Kingdom,GBR,2020-04-19,64.88981,197.603,47.046,19.029652
United Kingdom,GBR,2020-04-20,67.31828,191.175,46.364,18.665066
United Kingdom,GBR,2020-04-21,68.10193,185.472,44.972,18.132856
United Kingdom,GBR,2020-04-22,68.60062,180.169,43.905,17.984089
United Kingdom,GBR,2020-04-23,69.56655,172.851,42.468,17.627886
United Kingdom,GBR,2020-04-24,70.50316,166.319,40.039,17.2633
United Kingdom,GBR,2020-04-25,70.23915,160.749,40.024,16.670326
United Kingdom,GBR,2020-04-26,70.20563,156.335,38.217,16.119259
United Kingdom,GBR,2020-04-27,68.13755,153.402,36.44,15.553523
United Kingdom,GBR,2020-04-28,67.28895,150.676,34.855,15.075791
United Kingdom,GBR,2020-04-29,67.91335,150.143,33.862,14.461864
United Kingdom,GBR,2020-04-30,67.752014,149.091,32.944,13.870985
United Kingdom,GBR,2020-05-01,67.576004,145.24,32.262,13.275916
United Kingdom,GBR,2020-05-02,67.14646,144.159,30.633,12.73742
United Kingdom,GBR,2020-05-03,66.73788,141.685,29.759,12.278546
United Kingdom,GBR,2020-05-04,65.692314,137.419,28.678,11.832244
United Kingdom,GBR,2020-05-05,64.699135,131.894,27.759,11.344035
United Kingdom,GBR,2020-05-06,61.88932,127.628,26.693,10.945926
United Kingdom,GBR,2020-05-07,59.72486,123.598,24.96,10.614866
United Kingdom,GBR,2020-05-08,56.37026,118.444,24.323,10.216756
United Kingdom,GBR,2020-05-09,53.91036,114.874,23.478,9.900364
United Kingdom,GBR,2020-05-10,50.344135,110.771,22.782,9.44568
United Kingdom,GBR,2020-05-11,48.06443,107.527,21.997,9.097857
United Kingdom,GBR,2020-05-12,46.671047,105.112,20.945,8.745845
United Kingdom,GBR,2020-05-13,47.119446,101.675,19.879,8.224112
United Kingdom,GBR,2020-05-14,46.541138,97.854,19.464,7.8029532
United Kingdom,GBR,2020-05-15,45.48929,97.158,19.805,7.4404635
United Kingdom,GBR,2020-05-16,43.06501,95.336,18.279,7.096832
United Kingdom,GBR,2020-05-17,41.94611,93.558,17.716,6.7888207
United Kingdom,GBR,2020-05-18,41.761723,90.862,16.901,6.537383
United Kingdom,GBR,2020-05-19,40.714066,89.292,16.383,6.2943263
United Kingdom,GBR,2020-05-20,38.553795,87.588,15.316,6.25242
United Kingdom,GBR,2020-05-21,37.82672,86.596,14.931,6.105748
United Kingdom,GBR,2020-05-22,36.546486,84.789,14.28,5.894121
United Kingdom,GBR,2020-05-23,36.41448,82.285,13.746,5.6363974
United Kingdom,GBR,2020-05-24,35.423397,79.293,13.124,5.3828645
United Kingdom,GBR,2020-05-25,34.270973,75.694,12.783,5.0999966
United Kingdom,GBR,2020-05-26,33.298748,73.027,12.546,4.8988466
United Kingdom,GBR,2020-05-27,31.295626,70.939,11.598,4.630646
United Kingdom,GBR,2020-05-28,29.214977,68.924,11.124,4.4797835
United Kingdom,GBR,2020-05-29,27.341766,67.058,10.65,4.328921
United Kingdom,GBR,2020-05-30,25.64456,65.932,10.428,4.215774
United Kingdom,GBR,2020-05-31,24.542425,65.088,10.058,4.1193895
United Kingdom,GBR,2020-06-01,23.704298,65.221,9.658,3.9831939
United Kingdom,GBR,2020-06-02,23.090372,64.821,9.421,3.8029969
United Kingdom,GBR,2020-06-03,22.700644,63.725,8.917,3.6353714
United Kingdom,GBR,2020-06-04,21.489552,61.71,8.458,3.4970808
United Kingdom,GBR,2020-06-05,20.534088,59.666,8.206,3.3336463
United Kingdom,GBR,2020-06-06,19.469667,57.326,7.999,3.1136382
United Kingdom,GBR,2020-06-07,18.614779,55.519,7.629,2.9669662
United Kingdom,GBR,2020-06-08,17.927515,52.63,7.54,2.8244846
United Kingdom,GBR,2020-06-09,17.177393,49.979,7.273,2.7574346
United Kingdom,GBR,2020-06-10,16.464985,48.112,6.503,2.6778126
United Kingdom,GBR,2020-06-11,15.779818,46.335,5.777,2.4766624
United Kingdom,GBR,2020-06-12,15.417328,45.15,5.821,2.3991356
United Kingdom,GBR,2020-06-13,14.922833,44.839,5.777,2.269226
United Kingdom,GBR,2020-06-14,14.776161,44.231,5.821,2.1665556
United Kingdom,GBR,2020-06-15,14.947977,44.661,5.703,2.06179
United Kingdom,GBR,2020-06-16,15.16589,44.172,5.599,2.0052164
United Kingdom,GBR,2020-06-17,15.052743,43.046,5.288,1.8920695
United Kingdom,GBR,2020-06-18,14.922833,42.439,5.214,1.8564491
United Kingdom,GBR,2020-06-19,14.547772,41.624,4.888,1.7286348
United Kingdom,GBR,2020-06-20,14.56663,39.684,5.125,1.6615849
United Kingdom,GBR,2020-06-21,14.440911,38.513,4.592,1.563105
United Kingdom,GBR,2020-06-22,14.015562,37.802,5.036,1.5337706
United Kingdom,GBR,2020-06-23,13.617453,36.395,4.607,1.416433
United Kingdom,GBR,2020-06-24,13.311537,35.447,4.681,1.3661454
United Kingdom,GBR,2020-06-25,12.850567,34.277,4.088,1.3179531
United Kingdom,GBR,2020-06-26,12.347692,34.277,3.97,1.3095719
United Kingdom,GBR,2020-06-27,11.727478,34.751,3.999,1.3493829
United Kingdom,GBR,2020-06-28,11.04231,33.596,3.999,1.330525
United Kingdom,GBR,2020-06-29,10.979451,31.048,3.881,1.3011906
United Kingdom,GBR,2020-06-30,10.587626,30.085,4.133,1.2802374
United Kingdom,GBR,2020-07-01,10.220946,28.663,3.837,1.250903
United Kingdom,GBR,2020-07-02,9.676165,27.063,3.54,1.217378
United Kingdom,GBR,2020-07-03,9.41425,25.226,3.422,1.1188983
United Kingdom,GBR,2020-07-04,9.162812,23.938,3.274,1.0204184
United Kingdom,GBR,2020-07-05,8.957472,23.76,3.214,0.95546365
United Kingdom,GBR,2020-07-06,8.4252615,23.508,3.096,0.911462
United Kingdom,GBR,2020-07-07,8.653651,22.323,2.918,0.87374634
United Kingdom,GBR,2020-07-08,8.632698,21.36,2.74,0.8423166
United Kingdom,GBR,2020-07-09,8.603363,21.316,2.785,0.76269466
United Kingdom,GBR,2020-07-10,8.731177,20.753,2.829,0.74802744
United Kingdom,GBR,2020-07-11,8.974235,20.412,2.489,0.74802744
United Kingdom,GBR,2020-07-12,8.974235,19.212,2.355,0.7396462
United Kingdom,GBR,2020-07-13,9.097857,19.02,2.4,0.7103118
United Kingdom,GBR,2020-07-14,8.695558,18.605,2.148,0.6684055
United Kingdom,GBR,2020-07-15,8.750035,18.042,2.266,0.64954764
United Kingdom,GBR,2020-07-16,8.951186,17.375,2.103,0.64745235
United Kingdom,GBR,2020-07-17,9.085286,16.916,2.118,0.6348804
United Kingdom,GBR,2020-07-18,9.064333,15.835,2.029,0.5510678
United Kingdom,GBR,2020-07-19,9.093667,15.998,1.94,0.5301147
United Kingdom,GBR,2020-07-20,9.192147,15.109,1.911,0.5154475
United Kingdom,GBR,2020-07-21,9.363963,14.206,2.029,0.49868497
United Kingdom,GBR,2020-07-22,9.552541,14.057,1.629,0.46935058
United Kingdom,GBR,2020-07-23,9.726452,14.531,1.644,0.4463021
United Kingdom,GBR,2020-07-24,9.808169,14.709,1.541,0.4316349
United Kingdom,GBR,2020-07-25,10.00932,14.946,1.378,0.4630646
United Kingdom,GBR,2020-07-26,10.41162,14.709,1.363,0.4316349
United Kingdom,GBR,2020-07-27,10.464004,14.694,1.437,0.41487238
United Kingdom,GBR,2020-07-28,10.704965,14.591,1.378,0.4316349
United Kingdom,GBR,2020-07-29,10.786682,14.191,1.289,0.4043958
United Kingdom,GBR,2020-07-30,10.929163,13.213,1.244,0.39391923
United Kingdom,GBR,2020-07-31,11.444611,12.561,1.274,0.38134733
United Kingdom,GBR,2020-08-01,11.733764,12.68,1.363,0.34153634
United Kingdom,GBR,2020-08-02,11.57452,12.428,1.259,0.36668012
United Kingdom,GBR,2020-08-03,11.635284,12.132,1.141,0.36039418
United Kingdom,GBR,2020-08-04,11.63738,12.221,1.126,0.32896447
United Kingdom,GBR,2020-08-05,12.037585,12.354,1.081,0.33944103
United Kingdom,GBR,2020-08-06,12.477601,11.85,1.022,0.34153634
United Kingdom,GBR,2020-08-07,12.538365,11.939,0.992,0.31010664
United Kingdom,GBR,2020-08-08,12.87152,12.102,0.918,0.31848788
United Kingdom,GBR,2020-08-09,13.447732,12.295,0.963,0.30382067
United Kingdom,GBR,2020-08-10,13.764124,11.984,1.037,0.3080113
United Kingdom,GBR,2020-08-11,13.89613,11.821,1.081,0.31220195
United Kingdom,GBR,2020-08-12,14.815972,11.213,1.185,0.31639257
United Kingdom,GBR,2020-08-13,15.46971,11.643,1.111,0.30172536
United Kingdom,GBR,2020-08-14,15.786103,11.376,1.081,0.32477382
United Kingdom,GBR,2020-08-15,15.892964,10.799,1.126,0.32896447
United Kingdom,GBR,2020-08-16,16.337172,10.428,1.155,0.31639257
United Kingdom,GBR,2020-08-17,16.345552,10.488,1.081,0.31848788
United Kingdom,GBR,2020-08-18,16.293169,10.65,1.081,0.31010664
United Kingdom,GBR,2020-08-19,15.872011,10.828,1.037,0.30172536
United Kingdom,GBR,2020-08-20,15.323039,10.354,1.126,0.2912488
United Kingdom,GBR,2020-08-21,15.406852,10.458,1.067,0.2682003
United Kingdom,GBR,2020-08-22,16.12345,10.043,1.052,0.25353312
United Kingdom,GBR,2020-08-23,16.192595,9.954,1.067,0.2367706
United Kingdom,GBR,2020-08-24,16.460794,9.939,1.007,0.21372214
United Kingdom,GBR,2020-08-25,16.940622,9.865,1.007,0.21791276
United Kingdom,GBR,2020-08-26,16.944813,10.162,0.948,0.19276898
United Kingdom,GBR,2020-08-27,17.26749,10.947,1.052,0.20743619
United Kingdom,GBR,2020-08-28,17.489595,11.361,0.889,0.21372214
United Kingdom,GBR,2020-08-29,17.68446,11.91,0.978,0.20534088
United Kingdom,GBR,2020-08-30,18.55192,11.91,1.007,0.2095315
United Kingdom,GBR,2020-08-31,19.3649,11.865,1.052,0.20115024
United Kingdom,GBR,2020-09-01,20.077309,12.058,1.215,0.18857835
United Kingdom,GBR,2020-09-02,20.523611,12.28,1.2,0.20743619
United Kingdom,GBR,2020-09-03,22.656641,12.206,1.126,0.18438773
United Kingdom,GBR,2020-09-04,26.19563,12.487,1.022,0.1822924
United Kingdom,GBR,2020-09-05,29.466415,12.798,0.992,0.17600647
United Kingdom,GBR,2020-09-06,32.525574,13.717,1.022,0.1822924
United Kingdom,GBR,2020-09-07,35.293488,14.561,1.141,0.1948643
United Kingdom,GBR,2020-09-08,38.004826,15.257,1.185,0.19905493
United Kingdom,GBR,2020-09-09,43.071297,16.087,1.185,0.21162681
United Kingdom,GBR,2020-09-10,45.338425,17.124,1.155,0.22210339
United Kingdom,GBR,2020-09-11,45.941875,18.175,2.118,0.22000808
United Kingdom,GBR,2020-09-12,46.939247,19.434,1.274,0.23467529
United Kingdom,GBR,2020-09-13,47.42536,20.738,1.363,0.24305654
United Kingdom,GBR,2020-09-14,47.6747,22.367,1.555,0.26191437
United Kingdom,GBR,2020-09-15,47.02306,23.686,1.703,0.2765816
United Kingdom,GBR,2020-09-16,45.969116,24.871,1.837,0.27029565
United Kingdom,GBR,2020-09-17,46.34837,25.597,1.881,0.2912488
United Kingdom,GBR,2020-09-18,48.514923,26.13,2.044,0.32686913
United Kingdom,GBR,2020-09-19,50.708717,26.782,2.133,0.37296608
United Kingdom,GBR,2020-09-20,54.163895,27.685,2.444,0.39601454
United Kingdom,GBR,2020-09-21,58.813396,29.344,2.681,0.40020517
United Kingdom,GBR,2020-09-22,65.489075,30.514,3.126,0.44211146
United Kingdom,GBR,2020-09-23,70.09667,32.499,3.377,0.4609693
United Kingdom,GBR,2020-09-24,76.15213,34.795,3.6,0.4882084
United Kingdom,GBR,2020-09-25,81.80319,36.528,3.881,0.5447819
United Kingdom,GBR,2020-09-26,88.103806,37.817,3.866,0.5364006
United Kingdom,GBR,2020-09-27,93.01732,38.573,4.088,0.5573538
United Kingdom,GBR,2020-09-28,97.04242,39.58,4.399,0.6034507
United Kingdom,GBR,2020-09-29,100.56883,40.883,4.651,0.63697577
United Kingdom,GBR,2020-09-30,109.69603,41.343,4.933,0.68935865
United Kingdom,GBR,2020-10-01,117.920135,42.883,5.051,0.7082165
United Kingdom,GBR,2020-10-02,129.6979,45.15,5.466,0.7145024
United Kingdom,GBR,2020-10-03,141.58882,47.875,5.466,0.7920291
United Kingdom,GBR,2020-10-04,155.2838,52.215,5.466,0.8632698
United Kingdom,GBR,2020-10-05,165.46074,55,5.821,0.911462
United Kingdom,GBR,2020-10-06,175.79065,59.281,6.073,0.9261292
United Kingdom,GBR,2020-10-07,189.97592,62.836,6.547,0.9533683
United Kingdom,GBR,2020-10-08,204.40007,65.577,6.458,1.0287997
United Kingdom,GBR,2020-10-09,216.67024,68.198,6.518,1.1314701
United Kingdom,GBR,2020-10-10,227.28929,70.865,6.947,1.1859483
United Kingdom,GBR,2020-10-11,231.56165,73.709,7.066,1.2320452
United Kingdom,GBR,2020-10-12,233.61714,77.516,7.51,1.3095719
United Kingdom,GBR,2020-10-13,234.13889,81.767,7.643,1.4457674
United Kingdom,GBR,2020-10-14,240.253,85.989,8.34,1.5547237
United Kingdom,GBR,2020-10-15,244.16287,90.877,8.606,1.6280597
United Kingdom,GBR,2020-10-16,246.98526,93.854,8.769,1.6532036
United Kingdom,GBR,2020-10-17,247.36452,98.387,9.095,1.7684458
United Kingdom,GBR,2020-10-18,251.60124,102.238,9.332,1.9067366
United Kingdom,GBR,2020-10-19,256.28217,105.349,9.747,2.0722666
United Kingdom,GBR,2020-10-20,260.7012,107.912,10.339,2.1539838
United Kingdom,GBR,2020-10-21,273.69424,112.015,10.547,2.3069417
United Kingdom,GBR,2020-10-22,287.3075,115.437,10.488,2.4976156
United Kingdom,GBR,2020-10-23,299.44775,120.991,11.021,2.7281
United Kingdom,GBR,2020-10-24,309.64984,124.472,11.673,2.9166784
United Kingdom,GBR,2020-10-25,317.56805,129.39,12.265,3.0486834
United Kingdom,GBR,2020-10-26,320.81998,135.952,12.635,3.1178288
United Kingdom,GBR,2020-10-27,324.13895,140.278,13.376,3.3022165
United Kingdom,GBR,2020-10-28,326.09805,143.803,14.176,3.4886994
United Kingdom,GBR,2020-10-29,323.45377,148.217,14.428,3.645848
United Kingdom,GBR,2020-10-30,319.65497,149.462,14.502,3.7485185
United Kingdom,GBR,2020-10-31,319.94623,152.335,14.857,3.9119532
United Kingdom,GBR,2020-11-01,322.4522,153.461,14.502,4.178058
United Kingdom,GBR,2020-11-02,322.953,153.802,15.924,4.431591
United Kingdom,GBR,2020-11-03,323.11014,154.231,16.946,4.649504
United Kingdom,GBR,2020-11-04,333.83398,156.824,17.672,4.766842
United Kingdom,GBR,2020-11-05,337.1697,156.794,17.524,4.9596105
United Kingdom,GBR,2020-11-06,337.43372,157.135,17.583,5.0832343
United Kingdom,GBR,2020-11-07,338.3745,158.498,17.879,5.2236204
United Kingdom,GBR,2020-11-08,339.9858,161.208,18.249,5.3598156
United Kingdom,GBR,2020-11-09,344.3713,164.097,18.827,5.521155
United Kingdom,GBR,2020-11-10,353.3267,169.104,18.057,5.6741133
United Kingdom,GBR,2020-11-11,352.45712,173.473,18.783,5.994696
United Kingdom,GBR,2020-11-12,356.32507,178.436,18.886,6.063842
United Kingdom,GBR,2020-11-13,364.1406,182.065,20.071,6.2084184
United Kingdom,GBR,2020-11-14,365.73932,183.057,20.22,6.2985168
United Kingdom,GBR,2020-11-15,367.2668,182.82,20.694,6.3676624
United Kingdom,GBR,2020-11-16,366.12906,182.865,20.605,6.4556656
United Kingdom,GBR,2020-11-17,357.72476,180.761,21.034,6.5059533
United Kingdom,GBR,2020-11-18,348.17432,178.021,21.182,6.3802342
United Kingdom,GBR,2020-11-19,339.16235,174.614,21.123,6.497572
United Kingdom,GBR,2020-11-20,325.16354,173.014,21.064,6.71758
United Kingdom,GBR,2020-11-21,310.94684,170.659,21.434,6.8328223
United Kingdom,GBR,2020-11-22,295.67618,168.022,21.538,6.9061584
United Kingdom,GBR,2020-11-23,283.75385,165.4,22.027,6.9878755
United Kingdom,GBR,2020-11-24,274.66437,162.008,22.056,7.105213
United Kingdom,GBR,2020-11-25,258.0527,159.327,21.923,7.264457
United Kingdom,GBR,2020-11-26,243.7857,155.476,21.568,7.3273168
United Kingdom,GBR,2020-11-27,234.85548,151.417,20.99,7.295887
United Kingdom,GBR,2020-11-28,227.98285,147.832,20.412,7.2455993
United Kingdom,GBR,2020-11-29,222.64818,146.307,20.545,7.191121
United Kingdom,GBR,2020-11-30,219.61626,143.448,20.101,7.1617866
United Kingdom,GBR,2020-12-01,217.43085,143.433,20.012,7.138738
United Kingdom,GBR,2020-12-02,215.7001,141.566,19.479,7.050735
United Kingdom,GBR,2020-12-03,215.71059,142.663,18.679,6.895682
United Kingdom,GBR,2020-12-04,215.42143,145.018,18.872,6.71758
United Kingdom,GBR,2020-12-05,217.72418,147.418,18.472,6.805583
United Kingdom,GBR,2020-12-06,220.40619,148.706,18.501,6.8873005
United Kingdom,GBR,2020-12-07,224.19243,152.602,18.827,6.725961
United Kingdom,GBR,2020-12-08,230.22484,156.868,18.842,6.5897655
United Kingdom,GBR,2020-12-09,237.31956,160.912,18.412,6.5918612
United Kingdom,GBR,2020-12-10,246.49915,164.689,18.768,6.6966267
United Kingdom,GBR,2020-12-11,257.46393,168.659,18.886,6.7678676
United Kingdom,GBR,2020-12-12,272.24847,174.762,18.412,6.7532005
United Kingdom,GBR,2020-12-13,290.176,178.954,18.975,6.738533
United Kingdom,GBR,2020-12-14,304.20413,183.22,19.079,6.9082537
United Kingdom,GBR,2020-12-15,322.08765,185.679,19.642,7.0004473
United Kingdom,GBR,2020-12-16,350.61115,190.493,19.849,7.08426
United Kingdom,GBR,2020-12-17,378.50607,196.152,20.234,7.155501
United Kingdom,GBR,2020-12-18,406.83057,199.47,20.205,7.230932
United Kingdom,GBR,2020-12-19,430.97067,203.232,20.916,7.3796997
United Kingdom,GBR,2020-12-20,456.17523,209.246,21.36,7.5787544
United Kingdom,GBR,2020-12-21,468.7492,215.305,22.397,7.7044735
United Kingdom,GBR,2020-12-22,491.3786,223.185,22.649,7.8511453
United Kingdom,GBR,2020-12-23,518.60724,226.015,23.019,8.0502
United Kingdom,GBR,2020-12-24,543.9543,225.155,23.804,8.305829
United Kingdom,GBR,2020-12-25,559.688,228.992,23.938,8.60965
United Kingdom,GBR,2020-12-26,555.4031,236.028,24.915,8.71232
United Kingdom,GBR,2020-12-27,509.30612,246.145,25.937,8.856896
United Kingdom,GBR,2020-12-28,541.8275,257.596,27.359,9.156527
United Kingdom,GBR,2020-12-29,574.2085,268.987,28.722,9.506444
United Kingdom,GBR,2020-12-30,570.47046,283.799,30.603,9.759977
United Kingdom,GBR,2020-12-31,647.1904,296.005,31.433,9.935984
United Kingdom,GBR,2021-01-01,708.426,313.262,32.025,10.21047
United Kingdom,GBR,2021-01-02,753.5905,326.757,33.418,10.642105
United Kingdom,GBR,2021-01-03,791.4382,338.444,35.847,10.960593
United Kingdom,GBR,2021-01-04,834.4844,350.22,37.921,11.256032
United Kingdom,GBR,2021-01-05,850.85925,363.137,39.18,11.442515
United Kingdom,GBR,2021-01-06,916.9958,379.742,41.787,11.8071
United Kingdom,GBR,2021-01-07,882.5236,400.199,43.387,12.353977
United Kingdom,GBR,2021-01-08,854.4946,409.694,45.89,12.884092
United Kingdom,GBR,2021-01-09,852.90216,419.796,46.586,13.36811
United Kingdom,GBR,2021-01-10,885.63727,423.974,48.349,13.881462
United Kingdom,GBR,2021-01-11,840.3387,429.469,49.816,14.424149
United Kingdom,GBR,2021-01-12,800.1903,436.135,51.786,15.191034
United Kingdom,GBR,2021-01-13,759.5831,433.631,53.711,15.920203
United Kingdom,GBR,2021-01-14,726.07697,430.432,54.393,16.643087
United Kingdom,GBR,2021-01-15,700.35693,425.662,56.126,17.257015
United Kingdom,GBR,2021-01-16,680.001,422.759,57.089,17.860466
United Kingdom,GBR,2021-01-17,666.06085,420.093,57.341,18.4262
United Kingdom,GBR,2021-01-18,647.6535,416.493,58.007,19.105082
United Kingdom,GBR,2021-01-19,631.7668,410.405,58.466,19.499002
United Kingdom,GBR,2021-01-20,605.2925,407.709,58.555,19.82168
United Kingdom,GBR,2021-01-21,584.08374,400.954,58.659,20.175789
United Kingdom,GBR,2021-01-22,562.0347,396.659,60.377,20.335032
United Kingdom,GBR,2021-01-23,539.04913,384.705,60.229,20.347605
United Kingdom,GBR,2021-01-24,515.74506,375.284,60.392,20.372747
United Kingdom,GBR,2021-01-25,497.08417,358.486,59.725,20.104548
United Kingdom,GBR,2021-01-26,471.86075,343.48,58.674,19.851015
United Kingdom,GBR,2021-01-27,439.97006,329.008,58.318,19.566051
United Kingdom,GBR,2021-01-28,413.1605,320.491,58.037,18.906027
United Kingdom,GBR,2021-01-29,392.87155,310.314,56.763,18.59173
United Kingdom,GBR,2021-01-30,376.67688,300.671,56.378,18.334007
United Kingdom,GBR,2021-01-31,360.13226,290.287,54.615,17.96104
United Kingdom,GBR,2021-02-01,349.28482,285.547,55.193,17.412067
United Kingdom,GBR,2021-02-02,345.57404,275.83,53.845,16.898716
United Kingdom,GBR,2021-02-03,329.3039,265.402,53.741,16.35603
United Kingdom,GBR,2021-02-04,313.66238,252.189,52.912,15.916013
United Kingdom,GBR,2021-02-05,300.2754,242.012,51.919,15.379612
United Kingdom,GBR,2021-02-06,287.11682,233.643,49.964,14.545677
United Kingdom,GBR,2021-02-07,274.27884,225.57,48.912,13.944322
United Kingdom,GBR,2021-02-08,264.12283,215.542,47.846,13.445637
United Kingdom,GBR,2021-02-09,255.49223,204.566,46.868,12.93857
United Kingdom,GBR,2021-02-10,241.29019,195.322,46.394,12.46922
